Artist ID,"Artist",Certified Units,Gold,Platinum,Multi-Platinum,Diamond
cf59fa93bf6511f0e6f36f4460fbf7f0,"THEORY OF A DEADMAN",2.5,2,1,1,0
25bb10bfc91a04384c827834ef034b26,"TOAD THE WET SPROCKET",2.5,3,2,0,0
87975cd0459367e23eb55dd5637eebfd,"TRAFFIC",2.5,4,1,0,0
5ce01760edb87668b5054a131f4352da,"TRU",2.5,2,1,1,0
407a10dbf0bb3655e397d07a63dcf8d6,"TWISTA",2.5,3,2,0,0
2e2c4bb0141d9895c402abf0ff28e207,"TYGA",2.5,3,2,0,0
d312f66e827e1267d9958fd479de3030,"UNCLE KRACKER",2.5,2,1,1,0
2663b19d181beadec78290be1340ef5e,"WAYLON JENNINGS & WILLIE NELSON",2.5,2,1,1,0
b086f4cff1fd3b4169c758b7d7692269,"WHITE LION",2.5,2,1,1,0
dda492d48c518215e928c79db4eed086,"YOUNG THUG",2.5,4,1,0,0
e87cbdad771edcef4c8070da46ad7860,"2 CHAINZ",2,2,2,0,0
c3601d40f076bcc119a6f5d76b865b48,"21 SAVAGE",2,2,2,0,0
9def954a1627b1c49228956bdc6cb60b,"AFI",2,2,2,0,0
ed6aad9217c739a33037f5743d02634c,"AFTER 7",2,3,1,0,0
4a915aca62fec2f36150b4f189b90f76,"AL HIRT",2,4,0,0,0
4b6c4e170b53a8a6ebd6f19521b326e7,"AL STEWART",2,2,2,0,0
a1704b588c848734cc145d8188bb0031,"AMY WINEHOUSE",2,1,1,1,0
f1c6f52067dcfcc5bef283995fde0bb1,"ANTHONY HAMILTON",2,3,1,0,0
dbf459f8f8f6d0491c8eceee51577cc7,"ART GARFUNKEL",2,3,1,0,0
38919411be73e367a9fe47636dffb3a8,"ASHFORD & SIMPSON",2,4,0,0,0
f46655869dc41a163b3d65349aa455e4,"ATLANTA RHYTHM SECTION",2,3,1,0,0
5ccc012af4d58731e700280d5a7afdca,"AVANT",2,3,1,0,0
93b34298f9061282b40c55a1bf200271,"B2K",2,3,1,0,0
33a6062eefea9e1f7d818ce8d74a4ab9,"BABY EINSTEIN MUSIC BOX ORCHESTRA",2,4,0,0,0
33a9deb9fb9c84d9aaab61d7df656078,"BEAVIS & BUTT-HEAD",2,1,1,1,0
fdcfc7f2066a07674da39f81abffd9f9,"BELINDA CARLISLE",2,3,1,0,0
61c28dd0eba5266939d774ef2c80e37f,"BENEDICTINE MONKS-SANTO DE SIL",2,1,1,1,0
455b5ba9d6f88e6e53ac8149a7cfd708,"BERLIN",2,3,1,0,0
b3a55d5097e20a7da13a50d836be8edc,"BIG PUNISHER",2,2,2,0,0
fcf8c271715b0debac559626bb227ff6,"BILLY DEAN",2,4,0,0,0
89bb5d27a21e191ca492cb922acd88b4,"BOB CARLISLE",2,1,1,1,0
3c1ecb0ace9242d6879b150ef97d81c9,"BRASS CONSTRUCTION",2,3,1,0,0
0e413ca70049695ae4afcb22ca16180c,"BRIAN SETZER ORCHESTRA",2,1,1,1,0
a7723389be179b6136ef78efc46bc2a9,"BURT BACHARACH",2,4,0,0,0
b7d98575e2ab72fe992909712e0b7626,"CAGE THE ELEPHANT",2,3,1,0,0
94d6cf3ae9f99c9ee75fb623992b07bf,"CAM'RON",2,3,1,0,0
22b5e86f8b30de478bc28caf61f12a1a,"CAMILA CABELLO",2,2,2,0,0
2a665b3c1061c169ed658665e73304f7,"CHEECH & CHONG",2,4,0,0,0
b7bd064b6ea61a38e68d2ff8c2a8d7f6,"CHERRY POPPIN' DADDIES",2,1,1,1,0
b0262c579008282a27a27db63952e18e,"CHRIS LEDOUX",2,3,1,0,0
51356d56db3cd0cac3b0d88b08a7aaf1,"CON FUNK SHUN",2,4,0,0,0
6931af39a4fac411fde954cc58db57f9,"CRASH TEST DUMMIES",2,1,1,1,0
7ea4ee230d83be453e7ad21d14d5b6e8,"D'ANGELO",2,2,2,0,0
e617e3f11bf96d6782e499c217edc173,"DAFT PUNK",2,3,1,0,0
98020e6045031c36dbfccf5f586aca7c,"DAN + SHAY",2,3,1,0,0
65bfd27f9a387f4f87ad31d4c57dc109,"DEATH CAB FOR CUTIE",2,3,1,0,0
1f125daf5ba1b9e26a8eae206123c0bb,"DIGITAL UNDERGROUND",2,3,1,0,0
4651fb4eb9474617a89e5db384b8d22d,"DJ CLUE",2,3,1,0,0
76e0aff0d6308eb9dc981e9d71a1b7a8,"DON MC LEAN",2,1,1,1,0
ece57f8315b3060fbc391e9109aedf6e,"DON WILLIAMS",2,3,1,0,0
47296a95eaeea898994b91d6cb54805a,"DONNY & MARIE OSMOND",2,4,0,0,0
9ae64891b90ed9673e951e3d1fa82380,"DUA LIPA",2,2,2,0,0
f90ff45c6a30f5bdab422fd6b1a7f7d9,"EDDIE RABBITT",2,3,1,0,0
e35029086175e5b45716e1418ece13d2,"EDGAR WINTER GROUP",2,1,1,1,0
541fd7c36e4b0cbf04d45a4846049b7d,"EDIE BRICKELL & NEW BOHEMIANS",2,1,1,1,0
36e858db7cfb4e39b1ae3e1dc0ceffb5,"EIFFEL 65",2,1,1,1,0
662eed32abe13fdaddd5204a0ae6519f,"EMOTIONS",2,3,1,0,0
799625d69c06ce319e45172150d1b2af,"ERIC B. & RAKIM",2,3,1,0,0
b5e9c34fa7b95b6f25bf62b70745d93a,"ERIC CLAPTON & B.B. KING",2,1,1,1,0
fdcdaa01bcb6407883b3c44e1de1a57a,"FETTY WAP",2,1,1,1,0
34f94c3e3fe1b36594a1c3491e04035e,"FIFTH HARMONY",2,2,2,0,0
6294cb469af48659b9c9a0bac9883d1b,"FILTER",2,2,2,0,0
9a28e2f0bf0309f691db98ff919fe334,"FINE YOUNG CANNIBALS",2,1,1,1,0
330b66b4bf15567b34e672ec0847e761,"FIVE FOR FIGHTING",2,2,2,0,0
cb2605a8f1ab489dce63073ac538ad89,"FOSTER THE PEOPLE",2,1,1,1,0
788aa9234038917776c2aba0282e2925,"FRENCH MONTANA",2,3,1,0,0
1c052f82492f930de692a1b018a9ecaf,"G-UNIT",2,1,1,1,0
f3803547691bbc0e916a8bde260d3449,"GARY WRIGHT",2,1,1,1,0
df422b4f6e0f0b1457cae42d5b4b0713,"GEORGE CARLIN",2,4,0,0,0
7753a475463762892fb0ce4f94cb1057,"GETO BOYS",2,3,1,0,0
db8809e407ae5b02e2c11c5e4d649113,"GORDON MACRAE",2,1,1,1,0
ca4af2dcaa6ed3329d6f11a051dd5c1a,"GOTYE",2,1,1,1,0
a23da1ab422c728e396f7946c54560a4,"GROVER WASHINGTON, JR.",2,1,1,1,0
8d0571104fee0387fafd209a0590a55c,"HOLE",2,2,2,0,0
c222e9f9948df95ce3f22bacbd4f115f,"HUNTER HAYES",2,1,1,1,0
b9fcce56cf817b5ccf2c77b6f8032a5d,"JACI VELASQUEZ",2,3,1,0,0
4f92ca928a1767f8afaca16b8e1c6b34,"JAMES BROWN",2,3,1,0,0
f3289e374d3bfdbce66f139efe3c5225,"JAY-Z & LINKIN PARK",2,1,1,1,0
e434e8408788503ee70061de13077137,"JAY-Z & R. KELLY",2,2,2,0,0
9cafbebd48828af2397a8daf224b6a80,"JENNINGS / NELSON / COLTER / GLASER",2,1,1,1,0
ee919a65b321db0221f285f29235d625,"JEREMIH",2,3,1,0,0
039dfd89ccdfa4a52b902c145d7734ac,"JEREMY CAMP",2,4,0,0,0
a4fb8d6f85ffbfb3223cacd2fed1023c,"JIM BRICKMAN",2,4,0,0,0
000bcbc808ea181d8affcd9194cc35bc,"JOE WALSH",2,3,1,0,0
1bcb0eca7cdf9b7c335c41bebe5d0d09,"JOHN BERRY",2,3,1,0,0
a8c9619ef1a5e193da2cedac5acdc5b1,"JOHN COLTRANE",2,4,0,0,0
e94d6c7fc664c00a8da896ef1a58c074,"JON BON JOVI",2,1,1,1,0
b9352af5f644d3b16b3af8e96a6ec3f0,"JONNY LANG",2,2,2,0,0
4e9301b1dc9dca78c5d4a9d1a09576a2,"JOSS STONE",2,3,1,0,0
7cb9a2b6b66370642a20125537c850a2,"JUICE NEWTON",2,3,1,0,0
e13399caddf7134551e28aaf49683e06,"KACEY MUSGRAVES",2,2,2,0,0
ea9ba4c9c66148837a1b0f114feb29db,"KELLY PRICE",2,2,2,0,0
d09ff70c21f15a07f8ce6a9c1f3e5abb,"KEM",2,3,1,0,0
67b4639db00e42ed4f2587757f887538,"KENNY ROGERS & DOLLY PARTON",2,1,1,1,0
ae72a8576051a9d40cf52b9c82f46dd2,"KRIS KRISTOFFERSON",2,4,0,0,0
65fab83ad443bc173e72edd6388a2a30,"L.T.D.",2,3,1,0,0
4f248c692a0cd167610ee00ab5060fb1,"LADY GAGA & BRADLEY COOPER",2,1,1,1,0
5e6a065d6d37fa81cd58df011a225f8e,"LANA DEL REY",2,3,1,0,0
dac90edc9396911666b359ca249da8b9,"LAURA BRANIGAN",2,3,1,0,0
74808abbb044e119b0c381475fb9777e,"LAUREN DAIGLE",2,2,2,0,0
09bf71d785c870c4fc38cbf304624e25,"LEVERT",2,4,0,0,0
695e25c65492ef8e59c8cccb5dd3ef3c,"LIL' FLIP",2,2,2,0,0
399faa6d91922b94ab6554c9201f27c4,"LORETTA LYNN",2,4,0,0,0
f6b7a3c31a42fb616d2b991d6af25872,"LOS LOBOS",2,1,1,1,0
2717474caed8456844f405c7b8a1cc33,"LOS LONELY BOYS",2,1,1,1,0
509d3948991081ead3e9807341661062,"LSG",2,1,1,1,0
7d8a71d046deda2556add23bbb1cfecd,"MANDY MOORE",2,3,1,0,0
556c4fea6f5f3e4252717e88d0679480,"MARTY STUART",2,4,0,0,0
b2303ce9011d6137bc990bfb9c513a52,"MARY MARY",2,3,1,0,0
565da5f2efe3077c50911fd745381adb,"MEGAN THEE STALLION",2,3,1,0,0
99ec99519a814524a5636983d1aeee68,"MELANIE MARTINEZ",2,1,1,1,0
76b8cf4480739af8aa9d333416302774,"MICHAEL CRAWFORD",2,3,1,0,0
8e27c039f4822d53c95e269aa1a963f1,"MICKEY MOUSE",2,1,1,1,0
b9d69da7196438fb4ec696d1dc1c4fc2,"MINISTRY",2,3,1,0,0
c6b8fb074910388fd484cbd75cb5a7d7,"MODEST MOUSE",2,3,1,0,0
694d23edeac32524150a677b35bdc415,"MORGAN WALLEN",2,2,2,0,0
a2725d5ac1d6a894552d97bfb2551d86,"MORMON TABERNACLE CHOIR",2,4,0,0,0
7d54a68125087ca35f14142a0d0b157b,"NATALIE IMBRUGLIA",2,1,1,1,0
a8d791c60ffe7cc5a07e0902c51400d6,"NAV",2,4,0,0,0
05f4f8b201ca6dbe782731e1ac143708,"NELSON",2,1,1,1,0
97e4718127ea25c76ec52149e0b230f9,"NEW FOUND GLORY",2,3,1,0,0
55a1ef02338b1e5ccd9838a9b5b25a29,"NEW ORDER",2,3,1,0,0
661564129d79c22ae7724313c75ce7cf,"OLIVIA NEWTON-JOHN & ELECTRIC LIGHT ORCHESTRA",2,1,1,1,0
e5f25172c2a0e46ae115ae4bc092c8a9,"ONEREPUBLIC",2,3,1,0,0
29ee70f56e9921b15b376edf22f1a641,"OZZY OSBOURNE & RANDY RHOADS",2,1,1,1,0
4ba6652c6aadf47d9195461bd6bc976c,"PABLO CRUISE",2,2,2,0,0
09fb87fb375bdfc20d73bf5188aba6e7,"PAUL REVERE & THE RAIDERS",2,4,0,0,0
3d32c299e6ed189dfb812ab7360e646c,"PAULA COLE",2,1,1,1,0
b1b5e2b95a8941f364ce201851336847,"PERRY COMO",2,4,0,0,0
580f128cdc61ac345f392246ab8b3c4d,"PLIES",2,3,1,0,0
d2efdd9b2be5659a2a9a0d8c6be1b88e,"PRODIGY",2,1,1,1,0
ff6124114aaa0a0ec9fc34fb676d18bd,"PUSSYCAT DOLLS",2,1,1,1,0
e06014bd17aac2ec8c50a50611c92d44,"RARE EARTH",2,3,1,0,0
e798dd2c11f6d0a578f05b832f68213d,"RAY PRICE",2,3,1,0,0
3bae1489b20a8d4e94165988f5ef3e3b,"REAL MC COY",2,1,1,1,0
4adaf8e8a382e65f0163e949124d8afe,"RESTLESS HEART",2,4,0,0,0
c9bf1c21985b7bae25d3040a204cf555,"RICKIE LEE JONES",2,3,1,0,0
2a096e3732e8b865191e373bbf1431c1,"ROBIN TROWER",2,4,0,0,0
8f8630b32ae1ed2c553bbdca41996d1e,"ROD WAVE",2,2,2,0,0
94500a8d7d42ede3766d045c0d74401e,"RODNEY ATKINS",2,3,1,0,0
3654074b70055acb81156b4037d840f1,"RODNEY CARRINGTON",2,3,1,0,0
fb25d858fc85570efab790069e5c3cbb,"ROSE ROYCE",2,3,1,0,0
ef1702b337f4d490fe411260ce791c38,"ROXETTE",2,2,2,0,0
45e4f7cae983e06c09618bf7cdb56a49,"RUFUS & CHAKA KHAN",2,3,1,0,0
dce2d2d2fcfe53bdf671cbd26aa16603,"SANDRA BOYNTON & MICHAEL FORD",2,3,1,0,0
6710c18d97ec3263025428c620ef20d5,"SARA BAREILLES",2,3,1,0,0
0ccb1bb089975140f46239dee6f986e8,"SCOTTY MCCREERY",2,3,1,0,0
93116fb01ad65b3495175e959b7a9ffe,"SERGIO MENDES & BRASIL '66",2,4,0,0,0
39f15651b5ca34676da20b0b9a43a17a,"SHAI",2,1,1,1,0
80b67a8bebd940241938d35417002c67,"SILKK THE SHOCKER",2,2,2,0,0
f691439e8ac9455bdfe24babfa2517e2,"SIMPLY RED",2,3,1,0,0
fd9fa49b0462ccaf04e605206294bf1f,"SKRILLEX",2,2,2,0,0
817e339dd183fab0b9525013b91252f3,"SLAYER",2,4,0,0,0
3e8138947ac9f282267b6f9312cbb453,"SPYRO GYRA",2,3,1,0,0
7feb3aed09eb6f7c701aa5ba27aa9c18,"STRYPER",2,3,1,0,0
b0d102c3da85780a3cd0c87ac413c167,"SUM 41",2,3,1,0,0
98f311b2bd8ea3eac6a4931a41d45256,"SURVIVOR",2,2,2,0,0
113ea268255c774e573a95de0d02d6c5,"SZA",2,1,1,1,0
b8b079e460cb62fa078aba3a9919ad81,"TERENCE TRENT D'ARBY",2,1,1,1,0
d649ef3f21ecb5c1bd643aabc9c7d63a,"THA DOGG POUND",2,1,1,1,0
695c6e2c7ecda3bf3d61894820253c5e,"THE COMMITMENTS",2,1,1,1,0
5a40b6d119adddab36a090184763b3e9,"THE CORRS",2,3,1,0,0
d79175a7ba74d6405248e2cf35bffba6,"THE FOUR SEASONS",2,4,0,0,0
1f22ddb5591224b86904021d7be3714d,"THE GAME",2,1,1,1,0
19d861cab81653c8f23b73633ec2440e,"THE KINKS",2,4,0,0,0
2c0c74cbf79b6b744dc02863bcde1ac0,"THE LETTERMEN",2,4,0,0,0
7f6c871d0ee1129e38f2304c932f7a50,"THE MAMAS & THE PAPAS",2,4,0,0,0
ec4a4b6418909f46ce71fe75a91cff1d,"THE OSMONDS",2,4,0,0,0
d7892b8fc92228c04d32a8b0c5dba39d,"THE ROOTS",2,3,1,0,0
7d34d58b3201216ca99e1dc22ddba473,"THE SIMPSONS",2,1,1,1,0
311eb415e15c311e4fd6d2813c402b06,"THE TRACTORS",2,1,1,1,0
2e35bbd17dd69708badf18f48d49fd56,"TONE LOC",2,1,1,1,0
2ef396cfe16847ae08496f1d803849a3,"TRIPPIE REDD",2,4,0,0,0
46ccad2f61dc01968387f2f9cc9b5553,"TYLER, THE CREATOR",2,3,1,0,0
57e8bea8a96fe5b4c627b6ba78053c95,"TYRESE",2,3,1,0,0
4c17c42edca461e55009493563a2d41f,"UGLY KID JOE",2,1,1,1,0
ac30f03188e3ecd2c8a95f2965084c65,"URIAH HEEP",2,4,0,0,0
bde88e546d1958ca4f2e8b56f76061e0,"VAMPIRE WEEKEND",2,3,1,0,0
e3487c917e7560b1d4565f4a8f3aef38,"VELVET REVOLVER",2,1,1,1,0
fd284c5ebed9daf7b7f5ddc7d68192a0,"VERTICAL HORIZON",2,1,1,1,0
26a161b60c492cddbea7e37b4d28d491,"VICENTE FERNANDEZ",2,4,0,0,0
c5024385ef4c732676572f06b64cacd4,"WHODINI",2,3,1,0,0
af9efff98cca9d36a54b01b2ec42efe0,"WILLIE NELSON & FAMILY",2,1,1,1,0
5a1dae4e6b69467aec72794d9a31a54a,"WINANS, BEBE & CECE",2,3,1,0,0
1383666aeec2f660b04feb883367308a,"WINGER",2,2,2,0,0
57802a5ce8ccc5aa40382a97c9600758,"XZIBIT",2,3,1,0,0
8d1a169e30e2d221c651e1efb7015577,"YG",2,3,1,0,0
af70e55eda818365c18da7d9a437d28c,"YING YANG TWINS",2,2,2,0,0
17be9807a1505758a7750aa087649011,"YOLANDA ADAMS",2,3,1,0,0
df3202840056010ea7383a9028f978b5,"30 SECONDS TO MARS",1.5,2,1,0,0
d41d69025d424791c76b2bed5d205aa5,"6IX9INE",1.5,2,1,0,0
cc5d525e758db80187df4fc12bc82bc6,"6LACK",1.5,2,1,0,0
2d22f4eda630a49af913ea0ab1bad458,"702",1.5,2,1,0,0
fb0dd6775719e2d938a373df1553b43c,"ALABAMA SHAKES",1.5,2,1,0,0
461b547f7cad645a80b77ba88e3a35c9,"ALEJANDRO FERNANDEZ",1.5,2,1,0,0
54b33ba8545cc3839c394ff0797ede61,"ANDY GRIFFITH",1.5,2,1,0,0
db288b1658241e10ccdfd5f6fa86bb87,"APRIL WINE",1.5,2,1,0,0
7961a59cf5ef2bcb2adf880bb1d935d9,"ARCTIC MONKEYS",1.5,2,1,0,0
822fcc4d09f15ff351978510b8b6490d,"ARLO GUTHRIE",1.5,2,1,0,0
a1584d87dafc509e4b72f6d9fb2249f2,"ATLANTIC STARR",1.5,2,1,0,0
3096c8464b4749dd59fbcbebabed8f0c,"B.B. KING",1.5,2,1,0,0
300b4b8dee48829d68dc394a299f6641,"B.G.",1.5,2,1,0,0
45e934e99833dd8994a1b5169771d6ee,"B*WITCHED",1.5,2,1,0,0
eee52edb036882500363a4f59fd0ecd0,"BAR-KAYS",1.5,3,0,0,0
a1fb0aca9c90e4d469818983ba1b4b47,"BERT KAEMPFERT",1.5,3,0,0,0
badec8f5b29d175e6e56e11fe69c22f3,"BILL ENGVALL",1.5,2,1,0,0
98b68ead4f103ee1939ab4a7c84cb411,"BILL WITHERS",1.5,3,0,0,0
8e3e10ebf88bba1924341dbcb2ec0b13,"BILLY VAUGHN",1.5,3,0,0,0
236c203fabe1c01610b795a93b118efb,"BLACK OAK ARKANSAS",1.5,3,0,0,0
4b73e2be5af145dee02d002fc91b2993,"BLACKBYRDS",1.5,3,0,0,0
135af41a75abfd03ab12ff8f6127ecbd,"BLOODHOUND GANG",1.5,2,1,0,0
693d8f963b10a5fc8fdcb608c49d9e62,"BOB DYLAN & THE BAND",1.5,2,1,0,0
af012ab916af9473a81ec4996ca484a1,"BOB WELCH",1.5,2,1,0,0
7ffd58cd0bc632820a1ec6e15d01fd80,"BOBBY SHERMAN",1.5,3,0,0,0
d77f487a40e3526377ed1cb6aa428265,"BONEY JAMES",1.5,3,0,0,0
5fed61bcca54a573cf2ef51ea401aca0,"BONNIE TYLER",1.5,2,1,0,0
19ee7fc9e2cf5b6a7b4d15cd3b46cc4f,"BOOGIE DOWN PRODUCTIONS",1.5,3,0,0,0
b5999b0448be7dab42c0196947ac05e8,"C-MURDER",1.5,2,1,0,0
0fd8b5ec06cf15f38a18946cc39d1c75,"CANDLE",1.5,2,1,0,0
4391d9c13bd3e60e9e090e372286989a,"CARL THOMAS",1.5,2,1,0,0
e9c554491d693a91851e9863e5255cd7,"CHILDISH GAMBINO",1.5,2,1,0,0
eedaf8e7f82c2a222e73d94171552bd8,"CHRISTINA PERRI",1.5,2,1,0,0
5643adf2966fda72beb745e5024d9f3e,"COLE SWINDELL",1.5,2,1,0,0
cdd5184d77cb71b799d0e90954b0edb4,"COMMON",1.5,3,0,0,0
55bf674431e72fefb2c03930664af26a,"CONWAY TWITTY & LORETTA LYNN",1.5,3,0,0,0
63c05c048e2dbf5e71194b7be383de84,"COREY HART",1.5,3,0,0,0
e7a8c679beb479db964eb657d17c87aa,"CRAIG DAVID",1.5,2,1,0,0
71d79b481e079a4cff6f26b8d525e745,"CRUSADERS",1.5,3,0,0,0
0be5c6f7081b0e3ac366adb13eb50f44,"CURTIS MAYFIELD",1.5,3,0,0,0
bc4eb8ecd5ac783f0ccc426e612c0631,"D. PARTON, L. RONSTADT, E. HARRIS",1.5,2,1,0,0
89ce55c10d4884143ade0be06064a61c,"DADDY YANKEE",1.5,2,1,0,0
511004e9c563307edc70acb3e34e758d,"DAN SEALS",1.5,2,1,0,0
bdd71e47388dae64ad51512e6842ae52,"DANITY KANE",1.5,2,1,0,0
fda9bc08990fb4a4f3fbe298c919ddd2,"DASHBOARD CONFESSIONAL",1.5,3,0,0,0
9d2a9b414d8d446531757c31e722fe1a,"DAVID CROSBY & GRAHAM NASH",1.5,3,0,0,0
b41b6637d8750c2a58a6110e15b252e8,"DAVID GRAY",1.5,2,1,0,0
697ab6d19639f5552253d26ce5d683bc,"DAVID GUETTA",1.5,3,0,0,0
06033aff95c270432836289f5b3897d8,"DE BARGE",1.5,3,0,0,0
3757578d6409ed502e88af6a950de7b5,"DE LA SOUL",1.5,2,1,0,0
9c58f1cbd969a5b86e4cb0052867aa19,"DEBORAH COX",1.5,2,1,0,0
08e79c632b8601356ca5a33137cfff7e,"DEVO",1.5,2,1,0,0
4e02dc0258898aa8e480713d5f380a41,"DJ SNAKE",1.5,2,1,0,0
ef575a08d607246675ffacbf8719a54e,"DONALD FAGEN",1.5,2,1,0,0
f73da7a8d3967d28bee7315e559c033c,"DONELL JONES",1.5,2,1,0,0
5d1e258a441676df8b18b38429ed7358,"DONOVAN",1.5,2,1,0,0
67ff44e8626bcc46dca0b3ec68b25cd5,"EDWIN MC CAIN",1.5,2,1,0,0
42231456a5cb5e0ff157b1218bbdd6b9,"ELVIS CRESPO",1.5,2,1,0,0
c466e361c70f33e6d26aa8721f1469ca,"ERASURE",1.5,2,1,0,0
382431badfb0634732e568e15408697b,"EVE 6",1.5,2,1,0,0
12304b2c978f44c56b9553efa9840662,"FAITH NO MORE",1.5,2,1,0,0
13142e44203c00b51f6e1b2b73fe9dca,"FANTASIA",1.5,2,1,0,0
b388e32e575cfa40b28dd47bc92dde28,"FAT JOE",1.5,2,1,0,0
728cdb14f80099e6572ae7ee1da11bb5,"FORT MINOR",1.5,2,1,0,0
47408edbdfa89f93832927d3741266d8,"FOURPLAY",1.5,3,0,0,0
c29f05ebaccb9e619afabf05a4bc60c2,"FRANK OCEAN",1.5,2,1,0,0
35c6189a5296fc480fc0e4c4277b2b52,"FRANZ FERDINAND",1.5,2,1,0,0
95b8b5dd85f70b6e3544e8fdb2f06fcd,"FUNKADELIC",1.5,2,1,0,0
bc66a897c19f77b467da3511a69d3513,"FUNKMASTER FLEX",1.5,3,0,0,0
8214e0e510eced736be12863760c4f0e,"GARY PUCKETT & THE UNION GAP",1.5,2,1,0,0
7110c94de4dddd0eb71791b203e1d5db,"GENIUS/GZA",1.5,2,1,0,0
3dac23ea961a4bf9f1331afa9c736cfb,"GERRY RAFFERTY",1.5,2,1,0,0
701c39eac4031c54f722b2d043a7fad0,"GHOSTFACE KILLAH",1.5,2,1,0,0
d168e596811771aec66cd69f723e85cf,"GOODIE MOB",1.5,3,0,0,0
631bb039b262608037f3362961c2daf1,"GUCCI MANE",1.5,3,0,0,0
f247d9b6abab029d07f6e88a18d37afc,"GUESS WHO",1.5,3,0,0,0
ca8c900bc91c729708de9dee6ddcce83,"H-TOWN",1.5,2,1,0,0
1aefd29f718e11f989a555b8d022bbdd,"H.E.R.",1.5,2,1,0,0
a0da2a8eddd641af140fad55bce45d53,"HERB ALPERT",1.5,2,1,0,0
34c0bbe562866cea653a25df48407426,"HOLLYWOOD UNDEAD",1.5,2,1,0,0
f59ed8baddf1b3967345261dabd8279b,"HOUSE OF PAIN",1.5,2,1,0,0
1d7f6b74c1d4eb4edc8d07746169d4f2,"ISRAEL KAMAKAWIWO'OLE",1.5,2,1,0,0
cdccefb2170d8b20f394e3229683b5c9,"JACKIE EVANCHO",1.5,2,1,0,0
70423a69c8336779840428dcbdc3fa0c,"JACKYL",1.5,2,1,0,0
800cd05c9d8ac2f80392eb8fe4a364c8,"JADE",1.5,2,1,0,0
686cb19b38acad21d88178a1a73e8780,"JAMES GANG",1.5,3,0,0,0
53c66384f485d75c451f141dab0a206f,"JAMEY JOHNSON",1.5,2,1,0,0
8c57bf2356df1a1c25c759c438f76ce9,"JEFF HEALEY BAND",1.5,2,1,0,0
212ab8dca6e8f01301d09c3d199f0d8e,"JEFFREY OSBORNE",1.5,3,0,0,0
c4f745ce00f1b0ce66a7e1cb4a1a3198,"JERRY CLOWER",1.5,3,0,0,0
8792de48a00cd14903ffaa99f593f27b,"JIM JOHNSTON",1.5,2,1,0,0
d6bc5a2aebd3a246891e558efadd3006,"JIM NABORS",1.5,3,0,0,0
9f6982adb19fc85ea74ee1be79ea6915,"JIMMY EAT WORLD",1.5,2,1,0,0
9b792d48f8656f611b1d508f729e2378,"JIMMY PAGE & ROBERT PLANT",1.5,2,1,0,0
ea5682ac69e803e27de1e8ecc62cacf4,"JODY WATLEY",1.5,2,1,0,0
bb439dc0a68bc3b74e1a786056995152,"JOE COCKER",1.5,3,0,0,0
a9d54d49bff5c43b9c38659586a0750e,"JOE NICHOLS",1.5,2,1,0,0
0c80cc864e718efdeaa26b36950258b6,"JOHNNY PAYCHECK",1.5,2,1,0,0
3aea9c4560a590298a2f7dd03ddb8adf,"JOHNNY RIVERS",1.5,3,0,0,0
bb3dbfcbbc8c54beb24cd72d22f0d487,"JOJO",1.5,2,1,0,0
844fa0693c337ec027a35c053795d1d7,"JON B.",1.5,2,1,0,0
8595b74d42b9da829ee3d0d63a7d89dd,"JOSE FELICIANO",1.5,3,0,0,0
ec0c4db91d5c6a876d7d832f6563d2b5,"JUICE WRLD",1.5,2,1,0,0
c02241b92b45ab3aca98caa2b748c551,"JULIAN LENNON",1.5,2,1,0,0
86e1ca9e4fe9844d63d6ee0b2c1b0183,"KARYN WHITE",1.5,2,1,0,0
2e5b2cdd35eb9720dd08d671429e8856,"KEANE",1.5,2,1,0,0
8ebc8f6fdbef7b04b84431e5dda53b0d,"KELSEA BALLERINI",1.5,2,1,0,0
d7a7a9627d208408419e22601bece29f,"KENNY ROGERS & DOTTIE WEST",1.5,2,1,0,0
40c7e7ccc099f4bcf90661ccc013712b,"KOOL MOE DEE",1.5,2,1,0,0
a505ddbc727f66b582a3cfacffbf3eb1,"KYLIE MINOGUE",1.5,2,1,0,0
1458f660a154a7807cf9978902eb916f,"LARRY GATLIN",1.5,2,1,0,0
be823388ea17aae54593641dc99a273b,"LEONARD COHEN",1.5,3,0,0,0
14f1c6df18dc1ff3a05e801ae7c263a8,"LIL SKIES",1.5,2,1,0,0
45823fdb76b814ff9812924e46a124a6,"LIL TJAY",1.5,2,1,0,0
d341f6ceb4581f03d0ba2aea69e1c9c1,"LILA MC CANN",1.5,2,1,0,0
3a34df7e6d6aa79ad19a8404986d1552,"LINDSAY LOHAN",1.5,2,1,0,0
bacc9212a05a97055639ecab91b4bfe6,"LISA STANSFIELD",1.5,2,1,0,0
e9f699b69a2faac632c00c5c10157da0,"LIZ PHAIR",1.5,3,0,0,0
afb16b190213dd40a7bcec752f8b6e19,"LOVE UNLIMITED",1.5,3,0,0,0
742fc93813f6bf92995e90534bfa9516,"LUCIANO PAVAROTTI",1.5,2,1,0,0
d42e2cdc2f5c8f71eee1c08010a9e479,"LYNN ANDERSON",1.5,2,1,0,0
eaf431c8056ea119e1b77f0e3d3a8f12,"MACHINE GUN KELLY",1.5,3,0,0,0
de4fac47944bf7c4dfa7626f20d9ff01,"MACK 10",1.5,3,0,0,0
5a3d214a0d3ac448884f71a859f98ef9,"MANHATTAN TRANSFER",1.5,2,1,0,0
